name,LONDD,LATDD,pptcon,MAP,tmax_jan_a,MAT,altitude,tmin_july_,summer_rainfall
PRREPE,20.60483,-33.509,27,323,23.2,12.9,988,2.1,30
PRREPE,22.04083,-33.35,6,679,24.9,13,1311,-0.9,81
PRREPE,22.04417,-33.35133,5,744,25.8,13.7,1128,-0.1,92
PRREPE,22.03017,-33.34633,6,679,24.9,13,1311,-0.9,81
PRREPE,22.03283,-33.337,7,700,24.2,12.5,1372,-1.6,88
PRREPE,19.5445,-34.16283,34,470,27.4,15.8,591,6,39
PRREPE,19.54517,-34.15633,33,451,27.6,16.1,469,6.3,38
PRREPE,19.5775,-34.1505,32,427,28.3,16.7,363,6.7,39
PRREPE,19.598,-34.168,32,427,28.3,16.7,357,6.7,37
PRREPE,18.995,-34.32667,37,972,25.6,16.1,183,7.5,74
PRREPE,19.02833,-34.32833,37,746,23.7,15.6,29,7.6,55
PRREPE,19.05567,-33.03717,50,510,27.1,15.4,852,4.7,37
PRREPE,19.0605,-33.05617,50,551,27.6,15.8,590,5.1,37
PRREPE,19.15917,-33.05767,52,752,19.8,10.7,1335,1.5,38
PRREPE,19.16833,-33.05667,52,752,19.8,10.7,1335,1.5,38
PRREPE,19.17267,-33.05267,52,752,19.8,10.7,1335,1.5,38
PRREPE,20.55167,-33.5315,29,422,24.1,13.5,849,2.4,44
PRREPE,20.54833,-33.5225,29,323,24.1,13.5,849,2.5,32
PRREPE,20.59,-33.5235,28,310,23.7,13.2,896,2.3,30
PRREPE,20.59283,-33.531,27,450,23.5,13.1,988,2.2,42
PRREPE,22.97633,-33.59133,9,286,23.2,13.1,1125,1.9,35
PRREPE,22.97567,-33.6365,10,352,21.3,12.7,1113,2.5,44
PRREPE,22.985,-33.64133,10,352,21.3,12.7,1113,2.5,44
PRREPE,22.97967,-33.64583,11,402,22.8,13.9,759,4.2,51
PRREPE,22.9745,-33.64533,12,414,22.5,13.7,759,4.1,52
PRREPE,22.9765,-33.59833,9,284,20.6,11.9,1259,1.4,34
PRREPE,22.54117,-33.6355,11,371,25.5,14.1,876,0.1,40
PRREPE,22.54067,-33.63017,11,371,25.5,14.1,876,0.1,40
PRREPE,22.53967,-33.629,11,371,25.5,14.1,876,0.1,40
PRREPE,22.60833,-33.659,10,328,22.1,13.4,809,1.8,38
PRREPE,22.89133,-33.66583,11,508,22.2,13.8,724,4.3,58
PRREPE,22.89033,-33.66183,11,508,22.2,13.8,724,4.3,58
PRREPE,22.885,-33.66183,11,508,22.2,13.8,724,4.3,58
PRREPE,22.88667,-33.658,11,489,21.4,12.8,949,2.7,56
PRREPE,22.91917,-33.66,12,474,22.5,14.1,629,4.9,56
PRREPE,22.90083,-33.62283,11,307,17.2,9.9,1627,-0.4,34
PRREPE,23.12633,-33.66167,9,323,24.8,13.9,1012,2.5,36
PRREPE,22.557,-33.618,11,288,26.6,14.1,858,-0.9,31
PRREPE,22.5555,-33.61533,11,288,26.6,14.1,858,-0.9,31
PRREPE,22.65333,-33.653,10,309,20.7,12.4,1044,0.8,38
PRREPE,22.87483,-33.61883,12,292,18.4,10.8,1366,0.7,31
PRREPE,23.14133,-33.69217,8,388,25,14,978,2.5,49
PRREPE,23.13967,-33.68867,8,358,24.8,13.9,1012,2.4,42
PRREPE,23.13367,-33.68833,8,358,24.8,13.9,1012,2.4,42
PRREPE,22.96867,-33.62417,10,303,20.5,12.1,1113,1.8,37
PRREPE,22.97167,-33.62917,11,357,20.7,12.3,1113,2.2,43
PRREPE,22.9825,-33.59583,9,284,20.6,11.9,1259,1.4,34
PRREPE,22.9835,-33.5955,9,284,20.6,11.9,1259,1.4,34
PRREPE,22.986,-33.596,9,284,20.6,11.9,1259,1.4,34
PRREPE,22.98183,-33.59733,9,284,20.6,11.9,1259,1.4,34
PRREPE,22.98783,-33.594,9,284,20.6,11.9,1259,1.4,34
PRREPE,22.988,-33.59417,9,284,20.6,11.9,1259,1.4,34
PRREPE,22.563,-33.63167,11,343,23.7,12.9,1131,-1,37
PRREPE,22.5765,-33.6315,11,304,23.2,12.7,1131,-1.1,34
PRREPE,22.59417,-33.6635,10,328,22.1,13.4,809,1.8,38
PRREPE,23.20083,-33.63667,11,248,23.7,13.3,863,2.1,29
PRREPE,22.857,-33.61067,12,307,18.4,10.8,1423,0.6,34
PRREPE,19.842,-34.45633,34,385,27.9,16.8,155,6,35
PRREPE,19.722,-34.52933,32,522,27.8,16.9,105,5.9,47
PRREPE,19.75383,-34.5775,30,491,26.5,16.9,49,7.1,49
PRREPE,19.79317,-34.581,29,491,26.2,16.9,44,7.4,49
PRREPE,19.79317,-34.541,31,489,28.4,17.1,152,5.9,45
PRREPE,19.1145,-34.28917,35,861,24.9,15.3,311,6.3,68
PRREPE,19.121,-34.25683,36,744,25,14.9,440,5.6,54
PRREPE,19.13767,-34.24917,36,884,25,15,440,5.8,65
PRREPE,19.0725,-33.64483,47,745,29.1,16.3,792,5.2,39
PRREPE,19.09567,-33.66217,47,818,25.9,14,1074,3.7,41
PRREPE,19.086,-33.64633,47,786,27.7,15.5,792,4.7,41
PRREPE,19.1005,-33.64233,47,811,25.9,14.1,1036,3.8,42
PRREPE,19.08817,-33.317,50,559,28.5,16.3,600,5.4,32
PRREPE,19.064,-33.26667,50,551,30,17.6,176,6.4,30
PRREPE,19.19517,-33.32567,51,656,28.4,15.9,381,4.4,36
PRREPE,19.23917,-33.73733,52,843,23.4,13.4,693,3.9,33
PRREPE,19.38467,-33.98083,44,421,25.2,14.7,1037,6,23
PRREPE,19.37083,-33.98583,44,453,25.3,14.8,1037,6.1,22
PRREPE,19.365,-34.0015,44,489,26,15.6,671,6.7,26
PRREPE,19.371,-33.99917,44,489,26,15.6,671,6.7,26
PRREPE,19.366,-33.9975,44,489,26,15.6,671,6.7,26
PRREPE,19.37433,-33.98633,44,453,25.3,14.8,1037,6.1,22
PRREPE,19.5205,-33.95767,38,351,20.5,11.5,1240,2.2,26
PRREPE,19.3335,-33.88367,50,694,27.7,16.3,738,6.9,29
PRREPE,20.875,-33.88,9,822,27.7,15.1,698,3.3,122
PRREPE,26.1,-33.19167,19,451,27,16.5,807,4.6,97
PRREPE,20.53467,-33.52133,30,320,24.9,14,733,2.8,33
PRREPE,20.67683,-33.32483,32,130,26.5,14.6,1049,3.6,6
PRREPE,20.60583,-33.51167,27,323,23.2,12.9,988,2.1,30
PRREPE,20.5415,-33.51717,30,320,24.9,14,733,2.8,33
PRREPE,20.53567,-33.51767,30,320,24.9,14,733,2.8,33
PRREPE,20.53333,-33.51833,30,320,24.9,14,733,2.8,33
PRREPE,20.53383,-33.53417,29,405,25.1,14.1,733,2.9,43
PRREPE,20.54483,-33.53433,29,422,24.1,13.5,849,2.4,44
PRREPE,20.54283,-33.532,29,422,24.1,13.5,849,2.4,44
PRREPE,19.065,-33.67333,47,760,28.3,15.4,1166,4.5,41
PRREPE,22.901,-33.86767,6,934,23.7,15.8,411,7.7,225
PRREPE,18.87467,-34.04417,44,829,26.4,16,94,6.6,44
PRREPE,19.256,-33.41067,52,670,29.3,15.8,360,3.8,33
PRREPE,19.25683,-33.405,52,699,30,16.2,330,4.1,32
PRREPE,18.86717,-34.168,40,901,25.6,15.6,365,7,64
PRREPE,18.86933,-34.16517,40,901,25.6,15.6,365,7,64
PRREPE,19.0275,-34.27117,38,1075,25.4,15.2,314,5.7,77
PRREPE,19.0295,-34.27033,38,1075,25.4,15.2,314,5.7,77
PRREPE,19.03117,-34.268,38,1075,25.4,15.2,314,5.7,77
PRREPE,19.02367,-34.2725,39,1051,25.5,15.3,314,5.8,74
PRREPE,19.40967,-34.31667,37,472,27.3,16.6,152,6.5,31
PRREPE,19.04917,-34.10267,44,1276,25.6,14.8,338,4.9,74
PRREPE,19.06633,-34.07133,46,1275,26.1,14.9,375,4.9,66
PRREPE,19.0605,-34.0775,46,1368,25.8,14.8,375,4.8,72
PRREPE,18.40867,-34.24417,42,714,23.7,16.1,84,8.8,50
PRREPE,21.43483,-34.25983,11,467,27.8,17.4,183,6.2,64
PRREPE,19.72417,-33.5235,49,315,21.1,10.8,1404,0.8,13
PRREPE,19.82333,-33.2525,46,250,25.4,12.8,1244,1.8,11
PRREPE,19.76083,-33.51267,46,313,21.6,11,1326,1,13
PRREPE,19.66833,-33.52617,52,296,20.8,10.6,1326,0.7,11
